file_name,file_path,sample_rate,duration,rms_4s,rms_5s,energy_ratio_4s_to_5s,peak_4s,peak_5s,global_peak,peak_ratio_4s_to_global,classification
cycle_003066_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003066_NORMAL.wav,44100,8.0,1.4650679147924204e-05,0.0031577745800224783,0.004639558263788391,6.103515625e-05,0.031829833984375,0.031829833984375,0.0019175455417066154,保留
cycle_003067_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003067_NORMAL.wav,44100,8.0,1.5339024109922307e-05,0.003445535792092694,0.004451854525825703,6.103515625e-05,0.028961181640625,0.028961181640625,0.002107481559536354,保留
cycle_003069_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003069_NORMAL.wav,44100,8.0,1.502078496198208e-05,0.0034614884933213087,0.00433940051829252,6.103515625e-05,0.02630615234375,0.02630615234375,0.002320185614849188,保留
cycle_003070_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003070_NORMAL.wav,44100,8.0,1.5600956910330555e-05,0.0036746511494260992,0.004245561354243677,6.103515625e-05,0.032135009765625,0.032135009765625,0.001899335232668566,保留
cycle_003072_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003072_NORMAL.wav,44100,8.0,1.5011995222238248e-05,0.003360046356458437,0.00446779408069275,6.103515625e-05,0.02435302734375,0.02435302734375,0.002506265664160401,保留
cycle_003073_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003073_NORMAL.wav,44100,8.0,1.4711813813473908e-05,0.003588366723665751,0.00409986351630327,6.103515625e-05,0.029571533203125,0.029571533203125,0.0020639834881320948,保留
cycle_003075_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003075_NORMAL.wav,44100,8.0,1.685043720252432e-05,0.003528532648539936,0.004775480031195638,6.103515625e-05,0.03045654296875,0.03045654296875,0.002004008016032064,保留
cycle_003077_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003077_NORMAL.wav,44100,8.0,1.538542018865374e-05,0.003520377202793607,0.004370389677686979,6.103515625e-05,0.0260009765625,0.0260009765625,0.002347417840375587,保留
cycle_003079_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003079_NORMAL.wav,44100,8.0,1.5122372585170031e-05,0.003454158265701385,0.004378019598965699,6.103515625e-05,0.036773681640625,0.036773681640625,0.0016597510373443983,保留
cycle_003082_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003082_NORMAL.wav,44100,8.0,1.5052385526283795e-05,0.003142635033439078,0.004789733890865312,6.103515625e-05,0.030548095703125,0.030548095703125,0.001998001998001998,保留
cycle_003084_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003084_NORMAL.wav,44100,8.0,1.4753920604159964e-05,0.0033782351312820758,0.004367345679269132,6.103515625e-05,0.029632568359375,0.029632568359375,0.0020597322348094747,保留
cycle_003085_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003085_NORMAL.wav,44100,8.0,1.6173376291808686e-05,0.0034799059509455026,0.004647647528351829,9.1552734375e-05,0.025909423828125,0.025909423828125,0.0035335689045936395,保留
cycle_003088_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003088_NORMAL.wav,44100,8.0,2.2548305909922138e-05,0.0034227699167559402,0.006587736382611761,0.000244140625,0.024169921875,0.024169921875,0.010101010101010102,保留
